"contest_id","area_id","title","start_date","end_date","election_identifier"
,0,"Diputación del Distrito Federal 9 de GUERRERO",2021-04-04,2021-06-02,"MX-GRO-ACAPULCO DE JUAREZ-NATIONAL_LOWER-runoff-2024"
294,217,"Diputación del Distrito Federal 9 de JALISCO",2024-03-01,2024-05-29,"MX-JAL-GUADALAJARA-NATIONAL_LOWER-runoff-2024"
295,231,"Diputación del Distrito Federal 9 de MICHOACÁN DE OCAMPO",2024-03-01,2024-05-29,"MX-MIC-URUAPAN-NATIONAL_LOWER-runoff-2024"
296,256,"Diputación del Distrito Federal 9 de NUEVO LEÓN",2024-03-01,2024-05-29,"MX-NLE-LOS ALDAMAS,ALLENDE,ARAMBERRI,CERRALVO,CHINA,DR. ARROYO,DR. COSS,DR. GONZALEZ,GALEANA,GRAL. BRAVO,GRAL. TERAN,GRAL. TREVI?O,GRAL. ZARAGOZA,LOS HERRERAS,HUALAHUISES,ITURBIDE,LINARES,MELCHOR OCAMPO,MIER Y NORIEGA,MONTEMORELOS,LOS RAMONES,RAYONES,SANTIAGO-NATIONAL_LOWER-runoff-2024"
297,267,"Diputación del Distrito Federal 9 de OAXACA",2024-03-01,2024-05-29,"MX-OAX-MARTIRES DE TACUBAYA,PINOTEPA DE DON LUIS,LA REFORMA,SAN AGUSTIN CHAYUCO,SAN ANDRES HUAXPALTEPEC,SAN ANTONIO TEPETLAPA,SAN GABRIEL MIXTEPEC,SAN JACINTO TLACOTEPEC,SAN JOSE ESTANCIA GRANDE,SAN JUAN BAUTISTA LO DE SOTO,SAN JUAN CACAHUATEPEC,SAN JUAN COLORADO,SAN JUAN LACHAO,SAN JUAN QUIAHIJE,SAN LORENZO,SAN MIGUEL PANIXTLAHUACA,SAN MIGUEL TLACAMAMA,SAN PEDRO AMUZGOS,SAN PEDRO ATOYAC,SAN PEDRO JICAYAN,SAN PEDRO JUCHATENGO,SAN PEDRO MIXTEPEC,VILLA DE TUTUTEPEC,SAN SEBASTIAN IXCAPA,SANTA CATARINA JUQUILA,SANTA CATARINA MECHOACAN,SANTA CRUZ ZENZONTEPEC,SANTA MARIA CORTIJO,SANTA MARIA HUAZOLOTITLAN,SANTA MARIA IPALAPA,SANTA MARIA TEMAXCALTEPEC,SANTIAGO IXTAYUTLA,SANTIAGO JAMILTEPEC,SANTIAGO LLANO GRANDE,SANTIAGO MINAS,SANTIAGO PINOTEPA NACIONAL,SANTIAGO TAPEXTLA,SANTIAGO TETEPEC,SANTIAGO YAITEPEC,SANTO DOMINGO ARMENTA,SANTOS REYES NOPALA,TATALTEPEC DE VALDES-NATIONAL_LOWER-runoff-2024"
298,283,"Diputación del Distrito Federal 9 de PUEBLA",2024-03-01,2024-05-29,"MX-PUE-PUEBLA,CUAUTLANCINGO-NATIONAL_LOWER-runoff-2024"
,0,"Diputación del Distrito Federal 9 de TAMAULIPAS",2021-04-04,2021-06-02,"MX-TAM-REYNOSA-NATIONAL_LOWER-runoff-2024"
300,364,"Diputación del Distrito Federal 9 de VERACRUZ DE IGNACIO DE LA LLAVE",2024-03-01,2024-05-29,"MX-VER-ACAJETE,AYAHUALULCO,BANDERILLA,COACOATZINTLA,COATEPEC,COSAUTLAN DE CARVAJAL,IXHUACAN DE LOS REYES,JILOTEPEC,PEROTE,RAFAEL LUCIO,LAS VIGAS DE RAMIREZ,TATATILA,TEOCELO,TLACOLULAN,TLALNELHUAYOCAN,XICO-NATIONAL_LOWER-runoff-2024"
,7,"Gubernatura de BAJA CALIFORNIA",2021-04-04,2021-06-02,"MX-BCN-BAJA CALIFORNIA-REGIONAL_EXECUTIVE-runoff-2024"
,17,"Gubernatura de BAJA CALIFORNIA SUR",2021-04-04,2021-06-02,"MX-BCS-BAJA CALIFORNIA SUR-REGIONAL_EXECUTIVE-runoff-2024"
,35,"Gubernatura de CAMPECHE",2021-03-29,2021-06-02,"MX-CAM-CAMPECHE-REGIONAL_EXECUTIVE-runoff-2024"
,20,"Gubernatura de CHIHUAHUA",2021-04-04,2021-06-02,"MX-CHH-CHIHUAHUA-REGIONAL_EXECUTIVE-runoff-2024"
,32,"Gubernatura de COLIMA",2021-03-05,2021-06-02,"MX-COL-COLIMA-REGIONAL_EXECUTIVE-runoff-2024"
,162,"Gubernatura de GUERRERO",2021-03-05,2021-06-02,"MX-GRO-GUERRERO-REGIONAL_EXECUTIVE-runoff-2024"
,218,"Gubernatura de MICHOACÁN DE OCAMPO",2021-04-04,2021-06-02,"MX-MIC-MICHOACÁN DE OCAMPO-REGIONAL_EXECUTIVE-runoff-2024"
,238,"Gubernatura de NAYARIT",2021-05-04,2021-06-02,"MX-NAY-NAYARIT-REGIONAL_EXECUTIVE-runoff-2024"
,243,"Gubernatura de NUEVO LEÓN",2021-03-05,2021-06-02,"MX-NLE-NUEVO LEÓN-REGIONAL_EXECUTIVE-runoff-2024"
,289,"Gubernatura de QUERÉTARO",2021-04-04,2021-06-02,"MX-ROO-QUERÉTARO-REGIONAL_EXECUTIVE-runoff-2024"
,305,"Gubernatura de SAN LUIS POTOSÍ",2021-03-05,2021-06-02,"MX-SLP-SAN LUIS POTOSÍ-REGIONAL_EXECUTIVE-runoff-2024"
,296,"Gubernatura de SINALOA",2021-04-04,2021-06-02,"MX-SIN-SINALOA-REGIONAL_EXECUTIVE-runoff-2024"
,314,"Gubernatura de SONORA",2021-03-05,2021-06-02,"MX-SON-SONORA-REGIONAL_EXECUTIVE-runoff-2024"
,330,"Gubernatura de TLAXCALA",2021-04-04,2021-06-02,"MX-TLA-TLAXCALA-REGIONAL_EXECUTIVE-runoff-2024"
,371,"Gubernatura de ZACATECAS",2021-04-04,2021-06-02,"MX-ZAC-ZACATECAS-REGIONAL_EXECUTIVE-runoff-2024"
,2,"Gubernatura de AGUASCALIENTES",2022-04-03,2022-06-01,"MX-AGU-AGUASCALIENTES-REGIONAL_EXECUTIVE-runoff-2024"
317,48,"Gubernatura de CHIAPAS",2024-03-21,2024-05-29,"MX-CHP-CHIAPAS-REGIONAL_EXECUTIVE-runoff-2024"
,38,"Gubernatura de COAHUILA DE ZARAGOZA",2021-04-04,2021-06-02,"MX-COA-COAHUILA DE ZARAGOZA-REGIONAL_EXECUTIVE-runoff-2024"
319,63,"Gubernatura de CIUDAD DE MÉXICO",2024-03-01,2024-05-29,"MX-CMX-CIUDAD DE MÉXICO-REGIONAL_EXECUTIVE-runoff-2024"
,104,"Gubernatura de DURANGO",2022-04-03,2022-06-01,"MX-DUR-DURANGO-REGIONAL_EXECUTIVE-runoff-2024"
,109,"Gubernatura de ESTADO DE MÉXICO",2021-04-04,2021-06-02,"MX-MEX-ESTADO DE MÉXICO-REGIONAL_EXECUTIVE-runoff-2024"
322,173,"Gubernatura de GUANAJUATO",2024-03-02,2024-05-29,"MX-GUA-GUANAJUATO-REGIONAL_EXECUTIVE-runoff-2024"
,189,"Gubernatura de HIDALGO",2022-04-03,2022-06-01,"MX-HID-HIDALGO-REGIONAL_EXECUTIVE-runoff-2024"
324,197,"Gubernatura de JALISCO",2024-03-01,2024-05-29,"MX-JAL-JALISCO-REGIONAL_EXECUTIVE-runoff-2024"
325,232,"Gubernatura de MORELOS",2024-03-01,2024-05-29,"MX-MOR-MORELOS-REGIONAL_EXECUTIVE-runoff-2024"
,257,"Gubernatura de OAXACA",2022-04-03,2022-06-01,"MX-OAX-OAXACA-REGIONAL_EXECUTIVE-runoff-2024"
327,268,"Gubernatura de PUEBLA",2024-03-31,2024-05-29,"MX-PUE-PUEBLA-REGIONAL_EXECUTIVE-runoff-2024"
,284,"Gubernatura de QUINTANA ROO",2022-04-03,2022-06-01,"MX-ROO-QUINTANA ROO-REGIONAL_EXECUTIVE-runoff-2024"
329,323,"Gubernatura de TABASCO",2024-03-16,2024-05-29,"MX-TAB-TABASCO-REGIONAL_EXECUTIVE-runoff-2024"
,334,"Gubernatura de TAMAULIPAS",2022-04-03,2022-06-01,"MX-TAM-TAMAULIPAS-REGIONAL_EXECUTIVE-runoff-2024"
331,344,"Gubernatura de VERACRUZ DE IGNACIO DE LA LLAVE",2024-03-31,2024-05-29,"MX-VER-VERACRUZ DE IGNACIO DE LA LLAVE-REGIONAL_EXECUTIVE-runoff-2024"
332,365,"Gubernatura de YUCATÁN",2024-03-01,2024-05-29,"MX-YUC-YUCATÁN-REGIONAL_EXECUTIVE-runoff-2024"
333,163,"Presidencia del municipio de ACAPULCO DE JUÁREZ",2024-04-20,2024-05-29,"MX-GRO-ACAPULCO DE JUÁREZ-LOCAL_EXECUTIVE-runoff-2024"
334,3,"Presidencia del municipio de AGUASCALIENTES",2024-04-15,2024-05-29,"MX-AGU-AGUASCALIENTES-LOCAL_EXECUTIVE-runoff-2024"
335,64,"Alcaldia de ÁLVARO OBREGÓN",2024-03-31,2024-05-29,"MX-CMX-ÁLVARO OBREGÓN-LOCAL_EXECUTIVE-runoff-2024"
336,113,"Presidencia del municipio de ATIZAPÁN DE ZARAGOZA",2024-04-26,2024-05-29,"MX-MEX-ATIZAPÁN DE ZARAGOZA-LOCAL_EXECUTIVE-runoff-2024"
337,73,"Alcaldia de AZCAPOTZALCO",2024-03-31,2024-05-29,"MX-CMX-AZCAPOTZALCO-LOCAL_EXECUTIVE-runoff-2024"
338,68,"Alcaldia de BENITO JUÁREZ",2024-03-31,2024-05-29,"MX-CMX-BENITO JUÁREZ-LOCAL_EXECUTIVE-runoff-2024"
339,21,"Presidencia del municipio de CHIHUAHUA",2024-04-25,2024-05-29,"MX-CHH-CHIHUAHUA-LOCAL_EXECUTIVE-runoff-2024"
340,115,"Presidencia del municipio de CHIMALHUACÁN",2024-04-26,2024-05-29,"MX-MEX-CHIMALHUACÁN-LOCAL_EXECUTIVE-runoff-2024"
341,74,"Alcaldia de COYOACÁN",2024-03-31,2024-05-29,"MX-CMX-COYOACÁN-LOCAL_EXECUTIVE-runoff-2024"
342,75,"Alcaldia de CUAJIMALPA DE MORELOS",2024-03-31,2024-05-29,"MX-CMX-CUAJIMALPA DE MORELOS-LOCAL_EXECUTIVE-runoff-2024"
343,69,"Alcaldia de CUAUHTÉMOC",2024-03-31,2024-05-29,"MX-CMX-CUAUHTÉMOC-LOCAL_EXECUTIVE-runoff-2024"
344,114,"Presidencia del municipio de CUAUTITLÁN IZCALLI",2024-04-26,2024-05-29,"MX-MEX-CUAUTITLÁN IZCALLI-LOCAL_EXECUTIVE-runoff-2024"
345,297,"Presidencia del municipio de CULIACÁN",2024-03-31,2024-05-29,"MX-SIN-CULIACÁN-LOCAL_EXECUTIVE-runoff-2024"
346,116,"Presidencia del municipio de ECATEPEC DE MORELOS",2024-04-26,2024-05-29,"MX-MEX-ECATEPEC DE MORELOS-LOCAL_EXECUTIVE-runoff-2024"
347,76,"Alcaldia de GUSTAVO A. MADERO",2024-03-31,2024-05-29,"MX-CMX-GUSTAVO A. MADERO-LOCAL_EXECUTIVE-runoff-2024"
348,315,"Presidencia del municipio de HERMOSILLO",2024-04-20,2024-05-29,"MX-SON-HERMOSILLO-LOCAL_EXECUTIVE-runoff-2024"
349,117,"Presidencia del municipio de IXTAPALUCA",2024-04-26,2024-05-29,"MX-MEX-IXTAPALUCA-LOCAL_EXECUTIVE-runoff-2024"
350,77,"Alcaldia de IZTACALCO",2024-03-31,2024-05-29,"MX-CMX-IZTACALCO-LOCAL_EXECUTIVE-runoff-2024"
351,78,"Alcaldia de IZTAPALAPA",2024-03-31,2024-05-29,"MX-CMX-IZTAPALAPA-LOCAL_EXECUTIVE-runoff-2024"
352,22,"Presidencia del municipio de CIUDAD JUÁREZ",2024-04-25,2024-05-29,"MX-CHH-JUÁREZ-LOCAL_EXECUTIVE-runoff-2024"
353,79,"Alcaldia de LA MAGDALENA CONTRERAS",2024-03-31,2024-05-29,"MX-CMX-LA MAGDALENA CONTRERAS-LOCAL_EXECUTIVE-runoff-2024"
354,70,"Alcaldia de MIGUEL HIDALGO",2024-03-31,2024-05-29,"MX-CMX-MIGUEL HIDALGO-LOCAL_EXECUTIVE-runoff-2024"
355,71,"Alcaldia de MILPA ALTA",2024-03-31,2024-05-29,"MX-CMX-MILPA ALTA-LOCAL_EXECUTIVE-runoff-2024"
356,244,"Presidencia del municipio de MONTERREY",2024-03-31,2024-05-29,"MX-NLE-MONTERREY-LOCAL_EXECUTIVE-runoff-2024"
357,219,"Presidencia del municipio de MORELIA",2024-04-15,2024-05-29,"MX-MIC-MORELIA-LOCAL_EXECUTIVE-runoff-2024"
358,118,"Presidencia del municipio de NAUCALPAN",2024-04-26,2024-05-29,"MX-MEX-NAUCALPAN-LOCAL_EXECUTIVE-runoff-2024"
359,119,"Presidencia del municipio de NEZAHUALCÓYOTL",2024-04-26,2024-05-29,"MX-MEX-NEZAHUALCÓYOTL-LOCAL_EXECUTIVE-runoff-2024"
360,290,"Presidencia del municipio de QUERÉTARO",2024-04-15,2024-05-29,"MX-QUE-QUERÉTARO-LOCAL_EXECUTIVE-runoff-2024"
361,39,"Presidencia del municipio de SALTILLO",2024-03-31,2024-05-29,"MX-COA-SALTILLO-LOCAL_EXECUTIVE-runoff-2024"
362,306,"Presidencia del municipio de SAN LUIS POTOSÍ",2024-04-20,2024-05-29,"MX-SLP-SAN LUIS POTOSÍ-LOCAL_EXECUTIVE-runoff-2024"
363,120,"Presidencia del municipio de TECÁMAC",2024-04-26,2024-05-29,"MX-MEX-TECÁMAC-LOCAL_EXECUTIVE-runoff-2024"
364,239,"Presidencia del municipio de TEPIC",2024-04-30,2024-05-29,"MX-NAY-TEPIC-LOCAL_EXECUTIVE-runoff-2024"
365,8,"Presidencia del municipio de TIJUANA",2024-04-15,2024-05-29,"MX-BCN-TIJUANA-LOCAL_EXECUTIVE-runoff-2024"
366,65,"Alcaldia de TLÁHUAC",2024-03-31,2024-05-29,"MX-CMX-TLÁHUAC-LOCAL_EXECUTIVE-runoff-2024"
367,110,"Presidencia del municipio de TLALNEPANTLA DE BAZ",2024-04-26,2024-05-29,"MX-MEX-TLALNEPANTLA DE BAZ-LOCAL_EXECUTIVE-runoff-2024"
368,66,"Alcaldia de TLALPAN",2024-03-31,2024-05-29,"MX-CMX-TLALPAN-LOCAL_EXECUTIVE-runoff-2024"
369,111,"Presidencia del municipio de TOLUCA",2024-04-26,2024-05-29,"MX-MEX-TOLUCA-LOCAL_EXECUTIVE-runoff-2024"
370,40,"Presidencia del municipio de TORREÓN",2024-03-31,2024-05-29,"MX-COA-TORREÓN-LOCAL_EXECUTIVE-runoff-2024"
371,112,"Presidencia del municipio de TULTITLÁN",2024-04-26,2024-05-29,"MX-MEX-TULTITLÁN-LOCAL_EXECUTIVE-runoff-2024"
372,49,"Presidencia del municipio de TUXTLA GUTIÉRREZ",2024-04-30,2024-05-29,"MX-CHP-TUXTLA GUTIÉRREZ-LOCAL_EXECUTIVE-runoff-2024"
373,72,"Alcaldia de VENUSTIANO CARRANZA",2024-03-31,2024-05-29,"MX-CMX-VENUSTIANO CARRANZA-LOCAL_EXECUTIVE-runoff-2024"
374,67,"Alcaldia de XOCHIMILCO",2024-03-31,2024-05-29,"MX-CMX-XOCHIMILCO-LOCAL_EXECUTIVE-runoff-2024"
375,376,"Presidencia del municipio de CAMPECHE",2024-04-14,2024-05-29,"MX-YUC-CAMPECHE-LOCAL_EXECUTIVE-runoff-2024"
376,377,"Presidencia del municipio de CHETUMAL",2024-04-15,2024-05-29,"MX-ROO-CHETUMAL-LOCAL_EXECUTIVE-runoff-2024"
377,378,"Presidencia del municipio de COLIMA",2024-04-05,2024-05-29,"MX-CMX-COLIMA-LOCAL_EXECUTIVE-runoff-2024"
378,379,"Presidencia del municipio de GUADALAJARA",2024-03-31,2024-05-29,"MX-CMX-GUADALAJARA-LOCAL_EXECUTIVE-runoff-2024"
379,380,"Presidencia del municipio de GUANAJUATO",2024-03-31,2024-05-29,"MX-CMX-GUANAJUATO-LOCAL_EXECUTIVE-runoff-2024"
380,381,"Presidencia del municipio de LA PAZ",2024-03-31,2024-05-29,"MX-bcs-LA PAZ-LOCAL_EXECUTIVE-runoff-2024"
381,382,"Presidencia del municipio de MÉRIDA",2024-03-31,2024-05-29,"MX-CMX-MÉRIDA-LOCAL_EXECUTIVE-runoff-2024"
382,383,"Presidencia del municipio de MEXICALI",2024-04-15,2024-05-29,"MX-CMX-MEXICALI-LOCAL_EXECUTIVE-runoff-2024"
383,384,"Presidencia del municipio de OAXACA",2024-04-30,2024-05-29,"MX-CMX-OAXACA-LOCAL_EXECUTIVE-runoff-2024"
384,385,"Presidencia del municipio de PUEBLA",2024-03-31,2024-05-29,"MX-CMX-PUEBLA-LOCAL_EXECUTIVE-runoff-2024"
385,386,"Presidencia del municipio de TLAXCALA",2024-04-30,2024-05-29,"MX-CMX-TLAXCALA-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de XALAPA",2024-03-31,2024-05-29,"MX-CMX-XALAPA-LOCAL_EXECUTIVE-runoff-2024"
387,388,"Presidencia del municipio de ZACATECAS",2024-03-31,2024-05-29,"MX-CMX-ZACATECAS-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de CUAUTLA",2024-04-15,2024-05-29,"MX-CMX-CUAUTLA-LOCAL_EXECUTIVE-runoff-2024"
389,390,"Presidencia del municipio de CUERNAVACA",2024-04-15,2024-05-29,"MX-CMX-CUERNAVACA-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de EMILIANO ZAPATA",2024-04-15,2024-05-29,"MX-CMX-EMILIANO ZAPATA-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de JIUTEPEC",2024-04-15,2024-05-29,"MX-CMX-JIUTEPEC-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de TEMIXCO",2024-04-15,2024-05-29,"MX-CMX-TEMIXCO-LOCAL_EXECUTIVE-runoff-2024"
393,394,"Presidencia del municipio de ZAPOPAN",2024-03-31,2024-05-29,"MX-CMX-ZAPOPAN-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de PUERTO VALLARTA",2024-03-31,2024-05-29,"MX-CMX-PUERTO VALLARTA-LOCAL_EXECUTIVE-runoff-2024"
395,396,"Presidencia del municipio de TLAJOMULCO DE ZÚÑIGA",2024-03-31,2024-05-29,"MX-CMX-TLAJOMULCO DE ZÚÑIGA-LOCAL_EXECUTIVE-runoff-2024"
396,397,"Presidencia del municipio de SAN PEDRO TLAQUEPAQUE",2024-03-31,2024-05-29,"MX-CMX-SAN PEDRO TLAQUEPAQUE-LOCAL_EXECUTIVE-runoff-2024"
397,398,"Presidencia del municipio de TONALÁ",2024-03-31,2024-05-29,"MX-CMX-TONALÁ-LOCAL_EXECUTIVE-runoff-2024"
398,399,"Presidencia del municipio de CAJEME",2024-04-20,2024-05-29,"MX-CMX-CAJEME-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de NOGALES",2024-04-20,2024-05-29,"MX-CMX-NOGALES-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de SAN LUIS RÍO COLORADO",2024-04-20,2024-05-29,"MX-CMX-SAN LUIS RÍO COLORADO-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de NAVOJOA",2024-04-20,2024-05-29,"MX-CMX-NAVOJOA-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de GUAYMAS",2024-04-20,2024-05-29,"MX-CMX-GUAYMAS-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de CALPULALPAN",2024-04-30,2024-05-29,"MX-CMX-CALPULALPAN-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de HUAMANTLA",2024-04-30,2024-05-29,"MX-CMX-HUAMANTLA-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de SAN PABLO DEL MONTE",2024-04-30,2024-05-29,"MX-CMX-SAN PABLO DEL MONTE-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de APIZACO",2024-04-30,2024-05-29,"MX-CMX-APIZACO-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de CHIAUTEMPAN",2024-04-30,2024-05-29,"MX-CMX-CHIAUTEMPAN-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de FRESNILLO",2024-04-20,2024-05-29,"MX-CMX-FRESNILLO-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de RÍO GRANDE",2024-04-20,2024-05-29,"MX-CMX-RÍO GRANDE-LOCAL_EXECUTIVE-runoff-2024"
410,411,"Presidencia del municipio de ENSENADA",2024-04-15,2024-05-29,"MX-BCN-ENSENADA-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de BOCOYNA",2024-04-25,2024-05-29,"MX-CHH-BOCOYNA-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de GUERRERO",2024-04-20,2024-05-29,"MX-CMX-GUERRERO-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de MANZANILLO",2024-04-15,2024-05-29,"MX-CMX-MANZANILLO-LOCAL_EXECUTIVE-runoff-2024"
414,415,"Presidencia del municipio de CELAYA",2024-03-31,2024-05-29,"MX-CMX-CELAYA-LOCAL_EXECUTIVE-runoff-2024"
415,416,"Presidencia del municipio de IRAPUATO",2024-03-31,2024-05-29,"MX-CMX-IRAPUATO-LOCAL_EXECUTIVE-runoff-2024"
416,417,"Presidencia del municipio de LEÓN",2024-03-31,2024-05-29,"MX-CMX-LEÓN-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de SALAMANCA",2024-03-31,2024-05-29,"MX-CMX-SALAMANCA-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de SANTIAGO MARAVATÍO",2024-03-31,2024-05-29,"MX-CMX-SANTIAGO MARAVATÍO-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de TLAQUEPAQUE",2024-03-31,2024-05-29,"MX-CMX-TLAQUEPAQUE-LOCAL_EXECUTIVE-runoff-2024"
420,421,"Presidencia del municipio de URUAPAN",2024-03-31,2024-05-29,"MX-CMX-URUAPAN-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de ZAMORA",2024-03-31,2024-05-29,"MX-CMX-ZAMORA-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de SAN JUAN IHUALTEPEC",2024-04-30,2024-05-29,"MX-CMX-SAN JUAN IHUALTEPEC-LOCAL_EXECUTIVE-runoff-2024"
423,424,"Presidencia del municipio de BENITO JUÁREZ",2024-04-15,2024-05-29,"MX-ROO-BENITO JUÁREZ-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de YÉCORA",2024-04-15,2024-05-29,"MX-CMX-YÉCORA-LOCAL_EXECUTIVE-runoff-2024"
,0,"Presidencia del municipio de GENERAL ENRIQUE ESTRADA",2024-04-15,2024-05-29,"MX-CMX-GENERAL ENRIQUE ESTRADA-LOCAL_EXECUTIVE-runoff-2024"
426,427,"Senaduría de AGUASCALIENTES",2024-03-01,2024-05-29,"mx-agu-AGUASCALIENTES-national_upper-runoff-2024"
427,428,"Senaduría de BAJA CALIFORNIA",2024-03-01,2024-05-29,"mx-bcn-BAJA CALIFORNIA-national_upper-runoff-2024"
428,429,"Senaduría de BAJA CALIFORNIA SUR",2024-03-01,2024-05-29,"mx-bcs-BAJA CALIFORNIA SUR-national_upper-runoff-2024"
429,430,"Senaduría de CAMPECHE",2024-03-01,2024-05-29,"mx-cam-CAMPECHE-national_upper-runoff-2024"
430,431,"Senaduría de CHIAPAS",2024-03-01,2024-05-29,"mx-chp-CHIAPAS-national_upper-runoff-2024"
431,432,"Senaduría de CHIHUAHUA",2024-03-01,2024-05-29,"mx-chh-CHIHUAHUA-national_upper-runoff-2024"
432,433,"Senaduría de COLIMA",2024-03-01,2024-05-29,"mx-cmx-CIUDAD DE MÉXICO-national_upper-runoff-2024"
433,434,"Senaduría de COAHUILA DE ZARAGOZA",2024-03-01,2024-05-29,"mx-coa-COAHUILA DE ZARAGOZA-national_upper-runoff-2024"
434,435,"Senaduría de CIUDAD DE MÉXICO",2024-03-01,2024-05-29,"mx-col-COLIMA-national_upper-runoff-2024"
435,436,"Senaduría de DURANGO",2024-03-01,2024-05-29,"mx-dur-DURANGO-national_upper-runoff-2024"
436,437,"Senaduría de ESTADO DE MÉXICO",2024-03-01,2024-05-29,"mx-mex-ESTADO DE MÉXICO-national_upper-runoff-2024"
437,438,"Senaduría de GUANAJUATO",2024-03-01,2024-05-29,"mx-gua-GUANAJUATO-national_upper-runoff-2024"
438,439,"Senaduría de GUERRERO",2024-03-01,2024-05-29,"mx-gro-GUERRERO-national_upper-runoff-2024"
439,440,"Senaduría de HIDALGO",2024-03-01,2024-05-29,"mx-hid-HIDALGO-national_upper-runoff-2024"
440,441,"Senaduría de JALISCO",2024-03-01,2024-05-29,"mx-jal-JALISCO-national_upper-runoff-2024"
441,442,"Senaduría de MICHOACÁN DE OCAMPO",2024-03-01,2024-05-29,"mx-mic-MICHOACÁN DE OCAMPO-national_upper-runoff-2024"
442,443,"Senaduría de MORELOS",2024-03-01,2024-05-29,"mx-mor-MORELOS-national_upper-runoff-2024"
443,444,"Senaduría de NAYARIT",2024-03-01,2024-05-29,"mx-nay-NAYARIT-national_upper-runoff-2024"
444,445,"Senaduría de NUEVO LEÓN",2024-03-01,2024-05-29,"mx-nle-NUEVO LEÓN-national_upper-runoff-2024"
445,446,"Senaduría de OAXACA",2024-03-01,2024-05-29,"mx-oax-OAXACA-national_upper-runoff-2024"
446,447,"Senaduría de PUEBLA",2024-03-01,2024-05-29,"mx-pue-PUEBLA-national_upper-runoff-2024"
447,448,"Senaduría de QUERÉTARO",2024-03-01,2024-05-29,"mx-roo-QUINTANA ROO-national_upper-runoff-2024"
448,449,"Senaduría de QUINTANA ROO",2024-03-01,2024-05-29,"mx-que-QUERÉTARO-national_upper-runoff-2024"
449,450,"Senaduría de SAN LUIS POTOSÍ",2024-03-01,2024-05-29,"mx-slp-SAN LUIS POTOSÍ-national_upper-runoff-2024"
450,451,"Senaduría de SINALOA",2024-03-01,2024-05-29,"mx-sin-SINALOA-national_upper-runoff-2024"
451,452,"Senaduría de SONORA",2024-03-01,2024-05-29,"mx-son-SONORA-national_upper-runoff-2024"
452,453,"Senaduría de TABASCO",2024-03-01,2024-05-29,"mx-tab-TABASCO-national_upper-runoff-2024"
453,454,"Senaduría de TLAXCALA",2024-03-01,2024-05-29,"mx-tam-TAMAULIPAS-national_upper-runoff-2024"
454,455,"Senaduría de TAMAULIPAS",2024-03-01,2024-05-29,"mx-tla-TLAXCALA-national_upper-runoff-2024"
455,456,"Senaduría de VERACRUZ DE IGNACIO DE LA LLAVE",2024-03-01,2024-05-29,"mx-ver-VERACRUZ DE IGNACIO DE LA LLAVE-national_upper-runoff-2024"
456,457,"Senaduría de YUCATÁN",2024-03-01,2024-05-29,"mx-yuc-YUCATÁN-national_upper-runoff-2024"
457,458,"Senaduría de ZACATECAS",2024-03-01,2024-05-29,"mx-zac-ZACATECAS-national_upper-runoff-2024"
,0,"Diputación del Distrito Local 1 AGUASCALIENTES",2021-09-15,2024-09-14,"mx-agu-COSIO, RINCON DE ROMOS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 AGUASCALIENTES",2021-09-15,2024-09-14,"mx-agu-ASIENTOS, EL LLANO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 AGUASCALIENTES",2021-09-15,2024-09-14,"mx-agu-PABELLON DE ARTEAGA, TEPEZALA-REGIONAL_LEGISLATIVE-runoff-2024"
